timestamp,rel_t_s,plane_lat,plane_lon,plane_alt_m,roll_deg,pitch_deg,yaw_deg,h_dist_m,slant_range_m,bearing_deg,elev_deg,vx_north_m_s,vy_east_m_s,vz_down_m_s,closing_speed_m_s,cross_track_h_m,gamma_desired_deg,gamma_current_deg,nx_level,ny_level,nx_rolled,ny_rolled,cx,cy,active
2026-08-07T22:14:09.632510,54.701,29.7976986,119.6806056,365.120,20.280,0.437,51.014,499.132,503.362,-67.602,-7.600,16.510,20.140,0.250,10.043,460.103,-7.433,-0.550,-1.4009,-0.1334,-1.3603,0.3604,-435,86,0x00
2026-08-07T22:14:09.662860,54.732,29.7976986,119.6806056,365.120,20.280,0.437,51.014,499.132,503.362,-67.602,-7.600,16.510,20.140,0.250,10.043,460.103,-7.433,-0.550,-1.4009,-0.1334,-1.3603,0.3604,-435,86,0x00
2026-08-07T22:14:09.693009,54.762,29.7976986,119.6806056,365.120,20.280,0.437,51.014,499.132,503.362,-67.602,-7.600,16.510,20.140,0.250,10.043,460.103,-7.433,-0.550,-1.4009,-0.1334,-1.3603,0.3604,-435,86,0x00
2026-08-07T22:14:09.723393,54.792,29.7976986,119.6806056,365.120,20.280,0.437,51.014,499.132,503.362,-67.602,-7.600,16.510,20.140,0.250,10.043,460.103,-7.433,-0.550,-1.4009,-0.1334,-1.3603,0.3604,-435,86,0x00
2026-08-07T22:14:09.754188,54.823,29.7976986,119.6806056,365.120,20.280,0.437,51.014,499.132,503.362,-67.602,-7.600,16.510,20.140,0.250,10.043,460.103,-7.433,-0.550,-1.4009,-0.1334,-1.3603,0.3604,-435,86,0x00
2026-08-07T22:14:09.784783,54.854,29.7976986,119.6806056,365.120,20.280,0.437,51.014,499.132,503.362,-67.602,-7.600,16.510,20.140,0.250,10.043,460.103,-7.433,-0.550,-1.4009,-0.1334,-1.3603,0.3604,-435,86,0x00
2026-08-07T22:14:09.816171,54.885,29.7976986,119.6806056,365.120,20.280,0.437,51.014,499.132,503.362,-67.602,-7.600,16.510,20.140,0.250,10.043,460.103,-7.433,-0.550,-1.4009,-0.1334,-1.3603,0.3604,-435,86,0x00
2026-08-07T22:14:09.846801,54.916,29.7976986,119.6806056,365.120,20.280,0.437,51.014,499.132,503.362,-67.602,-7.600,16.510,20.140,0.250,10.043,460.103,-7.433,-0.550,-1.4009,-0.1334,-1.3603,0.3604,-435,86,0x00
2026-08-07T22:14:09.876455,54.945,29.7976986,119.6806056,365.120,20.280,0.437,51.014,499.132,503.362,-67.602,-7.600,16.510,20.140,0.250,10.043,460.103,-7.433,-0.550,-1.4009,-0.1334,-1.3603,0.3604,-435,86,0x00
2026-08-07T22:14:09.906778,54.976,29.7977065,119.6806169,365.120,20.280,0.437,51.014,498.605,502.840,-67.751,-7.606,16.240,20.230,0.000,9.666,462.063,-7.441,-0.000,-1.4113,-0.1335,-1.3701,0.3639,-438,87,0x00
2026-08-07T22:14:09.936688,55.006,29.7977065,119.6806169,365.120,19.352,0.871,51.390,498.605,502.840,-68.182,-7.766,16.240,20.230,0.000,9.666,462.063,-7.441,-0.000,-1.4422,-0.1364,-1.4059,0.3492,-449,83,0x00
2026-08-07T22:14:09.967148,55.036,29.7977065,119.6806169,365.120,19.352,0.871,51.390,498.605,502.840,-68.182,-7.766,16.240,20.230,0.000,9.666,462.063,-7.441,-0.000,-1.4422,-0.1364,-1.4059,0.3492,-449,83,0x00
2026-08-07T22:14:09.998324,55.067,29.7977065,119.6806169,365.120,18.395,1.189,51.703,498.605,502.840,-68.536,-7.877,16.240,20.230,0.000,9.666,462.063,-7.441,-0.000,-1.4684,-0.1384,-1.4370,0.3321,-459,79,0x00
2026-08-07T22:14:10.029064,55.098,29.7977196,119.6806360,365.130,18.395,1.189,51.703,497.749,501.992,-68.788,-7.886,15.820,20.330,-0.350,9.089,464.835,-7.455,0.778,-1.4876,-0.1385,-1.4553,0.3380,-465,81,0x00
2026-08-07T22:14:10.059745,55.129,29.7977196,119.6806360,365.130,17.385,1.464,51.994,497.749,501.992,-69.115,-7.979,15.820,20.330,-0.350,9.089,464.835,-7.455,0.778,-1.5131,-0.1402,-1.4858,0.3183,-475,76,0x00
2026-08-07T22:14:10.090133,55.159,29.7977196,119.6806360,365.130,17.385,1.464,51.994,497.749,501.992,-69.115,-7.979,15.820,20.330,-0.350,9.089,464.835,-7.455,0.778,-1.5131,-0.1402,-1.4858,0.3183,-475,76,0x00
2026-08-07T22:14:10.120908,55.190,29.7977196,119.6806360,365.130,16.317,1.660,52.240,497.749,501.992,-69.387,-8.042,15.820,20.330,-0.350,9.089,464.835,-7.455,0.778,-1.5350,-0.1413,-1.5128,0.2957,-484,70,0x00
2026-08-07T22:14:10.151255,55.220,29.7977196,119.6806360,365.130,16.317,1.660,52.240,497.749,501.992,-69.387,-8.042,15.820,20.330,-0.350,9.089,464.835,-7.455,0.778,-1.5350,-0.1413,-1.5128,0.2957,-484,70,0x00
2026-08-07T22:14:10.181167,55.250,29.7977351,119.6806594,365.190,16.317,1.660,52.240,496.772,501.031,-69.695,-8.055,15.400,20.390,-0.660,8.504,467.345,-7.476,1.480,-1.5604,-0.1415,-1.5373,0.3026,-491,72,0x00
2026-08-07T22:14:10.212834,55.282,29.7977351,119.6806594,365.190,14.879,1.877,52.521,496.772,501.031,-70.005,-8.122,15.400,20.390,-0.660,8.504,467.345,-7.476,1.480,-1.5867,-0.1427,-1.5702,0.2695,-502,64,0x00
2026-08-07T22:14:10.242988,55.312,29.7977351,119.6806594,365.190,14.879,1.877,52.521,496.772,501.031,-70.005,-8.122,15.400,20.390,-0.660,8.504,467.345,-7.476,1.480,-1.5867,-0.1427,-1.5702,0.2695,-502,64,0x00
2026-08-07T22:14:10.273610,55.342,29.7977351,119.6806594,365.190,13.728,2.024,52.714,496.772,501.031,-70.218,-8.165,15.400,20.390,-0.660,8.504,467.345,-7.476,1.480,-1.6053,-0.1435,-1.5934,0.2416,-509,57,0x00
2026-08-07T22:14:10.305303,55.374,29.7977487,119.6806803,365.270,13.728,2.024,52.714,495.937,500.213,-70.494,-8.178,15.100,20.420,-0.850,8.072,469.018,-7.498,1.917,-1.6298,-0.1437,-1.6174,0.2472,-517,59,0x00
2026-08-07T22:14:10.335849,55.405,29.7977487,119.6806803,365.270,12.609,2.130,52.872,495.937,500.213,-70.667,-8.208,15.100,20.420,-0.850,8.072,469.018,-7.498,1.917,-1.6456,-0.1442,-1.6374,0.2185,-523,52,0x00
2026-08-07T22:14:10.366237,55.435,29.7977487,119.6806803,365.270,12.609,2.130,52.872,495.937,500.213,-70.667,-8.208,15.100,20.420,-0.850,8.072,469.018,-7.498,1.917,-1.6456,-0.1442,-1.6374,0.2185,-523,52,0x00
2026-08-07T22:14:10.396749,55.466,29.7977487,119.6806803,365.270,11.550,2.198,52.999,495.937,500.213,-70.803,-8.226,15.100,20.420,-0.850,8.072,469.018,-7.498,1.917,-1.6582,-0.1446,-1.6535,0.1904,-529,45,0x00
2026-08-07T22:14:10.427917,55.497,29.7977618,119.6807009,365.360,11.550,2.198,52.999,495.157,499.452,-71.074,-8.238,14.870,20.430,-0.970,7.723,470.220,-7.519,2.198,-1.6838,-0.1448,-1.6787,0.1953,-537,46,0x00
2026-08-07T22:14:10.458080,55.527,29.7977618,119.6807009,365.360,10.393,2.227,53.114,495.157,499.452,-71.193,-8.243,14.870,20.430,-0.970,7.723,470.220,-7.519,2.198,-1.6953,-0.1449,-1.6936,0.1634,-541,39,0x00
2026-08-07T22:14:10.488439,55.557,29.7977618,119.6807009,365.360,10.393,2.227,53.114,495.157,499.452,-71.193,-8.243,14.870,20.430,-0.970,7.723,470.220,-7.519,2.198,-1.6953,-0.1449,-1.6936,0.1634,-541,39,0x00
2026-08-07T22:14:10.519481,55.588,29.7977618,119.6807009,365.360,9.361,2.239,53.203,495.157,499.452,-71.284,-8.243,14.870,20.430,-0.970,7.723,470.220,-7.519,2.198,-1.7042,-0.1449,-1.7051,0.1342,-545,32,0x00
2026-08-07T22:14:10.549986,55.619,29.7977618,119.6807009,365.360,9.361,2.239,53.203,495.157,499.452,-71.284,-8.243,14.870,20.430,-0.970,7.723,470.220,-7.519,2.198,-1.7042,-0.1449,-1.7051,0.1342,-545,32,0x00
2026-08-07T22:14:10.579552,55.648,29.7977618,119.6807009,365.360,9.361,2.239,53.203,495.157,499.452,-71.284,-8.243,14.870,20.430,-0.970,7.723,470.220,-7.519,2.198,-1.7042,-0.1449,-1.7051,0.1342,-545,32,0x00
2026-08-07T22:14:10.610934,55.680,29.7977618,119.6807009,365.360,9.361,2.239,53.203,495.157,499.452,-71.284,-8.243,14.870,20.430,-0.970,7.723,470.220,-7.519,2.198,-1.7042,-0.1449,-1.7051,0.1342,-545,32,0x00
2026-08-07T22:14:10.641039,55.710,29.7977618,119.6807009,365.360,9.361,2.239,53.203,495.157,499.452,-71.284,-8.243,14.870,20.430,-0.970,7.723,470.220,-7.519,2.198,-1.7042,-0.1449,-1.7051,0.1342,-545,32,0x00
2026-08-07T22:14:10.672325,55.741,29.7977618,119.6807009,365.360,9.361,2.239,53.203,495.157,499.452,-71.284,-8.243,14.870,20.430,-0.970,7.723,470.220,-7.519,2.198,-1.7042,-0.1449,-1.7051,0.1342,-545,32,0x00
2026-08-07T22:14:10.702904,55.772,29.7977618,119.6807009,365.360,9.361,2.239,53.203,495.157,499.452,-71.284,-8.243,14.870,20.430,-0.970,7.723,470.220,-7.519,2.198,-1.7042,-0.1449,-1.7051,0.1342,-545,32,0x00
2026-08-07T22:14:10.733123,55.802,29.7977618,119.6807009,365.360,9.361,2.239,53.203,495.157,499.452,-71.284,-8.243,14.870,20.430,-0.970,7.723,470.220,-7.519,2.198,-1.7042,-0.1449,-1.7051,0.1342,-545,32,0x00
2026-08-07T22:14:10.763262,55.832,29.7977618,119.6807009,365.360,9.361,2.239,53.203,495.157,499.452,-71.284,-8.243,14.870,20.430,-0.970,7.723,470.220,-7.519,2.198,-1.7042,-0.1449,-1.7051,0.1342,-545,32,0x00
2026-08-07T22:14:10.794199,55.863,29.7977755,119.6807227,365.460,9.361,2.239,53.203,494.361,498.676,-71.572,-8.256,14.710,20.450,-1.030,7.438,471.080,-7.543,2.341,-1.7328,-0.1451,-1.7333,0.1387,-554,33,0x00
2026-08-07T22:14:10.825461,55.894,29.7977755,119.6807227,365.460,8.203,2.222,53.286,494.361,498.676,-71.653,-8.248,14.710,20.450,-1.030,7.438,471.080,-7.543,2.341,-1.7409,-0.1450,-1.7438,0.1049,-558,25,0x00
2026-08-07T22:14:10.856178,55.925,29.7977755,119.6807227,365.460,8.203,2.222,53.286,494.361,498.676,-71.653,-8.248,14.710,20.450,-1.030,7.438,471.080,-7.543,2.341,-1.7409,-0.1450,-1.7438,0.1049,-558,25,0x00
2026-08-07T22:14:10.887081,55.956,29.7977755,119.6807227,365.460,7.179,2.182,53.347,494.361,498.676,-71.708,-8.233,14.710,20.450,-1.030,7.438,471.080,-7.543,2.341,-1.7465,-0.1447,-1.7509,0.0747,-560,17,0x00
2026-08-07T22:14:10.917231,55.986,29.7977890,119.6807445,365.570,7.179,2.182,53.347,493.598,497.934,-71.995,-8.247,14.620,20.490,-1.060,7.217,471.656,-7.567,2.411,-1.7764,-0.1449,-1.7806,0.0782,-569,18,0x00
2026-08-07T22:14:10.947829,56.017,29.7977890,119.6807445,365.570,6.261,2.121,53.387,493.598,497.934,-72.028,-8.226,14.620,20.490,-1.060,7.217,471.656,-7.567,2.411,-1.7798,-0.1446,-1.7850,0.0504,-571,12,0x00
2026-08-07T22:14:10.978348,56.047,29.7977890,119.6807445,365.570,6.261,2.121,53.387,493.598,497.934,-72.028,-8.226,14.620,20.490,-1.060,7.217,471.656,-7.567,2.411,-1.7798,-0.1446,-1.7850,0.0504,-571,12,0x00
2026-08-07T22:14:11.007998,56.077,29.7977890,119.6807445,365.570,5.489,2.051,53.415,493.598,497.934,-72.046,-8.204,14.620,20.490,-1.060,7.217,471.656,-7.567,2.411,-1.7818,-0.1442,-1.7874,0.0269,-571,6,0x00
2026-08-07T22:14:11.038838,56.108,29.7978000,119.6807622,365.660,5.489,2.051,53.415,492.984,497.337,-72.280,-8.215,14.590,20.540,-1.050,7.077,471.961,-7.587,2.386,-1.8069,-0.1444,-1.8125,0.0291,-579,6,0x00
2026-08-07T22:14:11.070335,56.139,29.7978000,119.6807622,365.660,4.843,1.980,53.431,492.984,497.337,-72.286,-8.193,14.590,20.540,-1.050,7.077,471.961,-7.587,2.386,-1.8076,-0.1440,-1.8133,0.0091,-580,2,0x00
2026-08-07T22:14:11.100140,56.169,29.7978000,119.6807622,365.660,4.843,1.980,53.431,492.984,497.337,-72.286,-8.193,14.590,20.540,-1.050,7.077,471.961,-7.587,2.386,-1.8076,-0.1440,-1.8133,0.0091,-580,2,0x00
2026-08-07T22:14:11.131116,56.200,29.7978000,119.6807622,365.660,4.080,1.873,53.441,492.984,497.337,-72.282,-8.160,14.590,20.540,-1.050,7.077,471.961,-7.587,2.386,-1.8071,-0.1434,-1.8127,-0.0145,-580,-3,0x00
2026-08-07T22:14:11.162549,56.231,29.7978124,119.6807823,365.760,4.080,1.873,53.441,492.306,496.679,-72.548,-8.174,14.600,20.600,-1.010,6.961,472.113,-7.608,2.291,-1.8365,-0.1436,-1.8421,-0.0126,-589,-3,0x00
2026-08-07T22:14:11.192158,56.261,29.7978124,119.6807823,365.760,3.409,1.769,53.443,492.306,496.679,-72.536,-8.143,14.600,20.600,-1.010,6.961,472.113,-7.608,2.291,-1.8352,-0.1431,-1.8404,-0.0337,-588,-8,0x00
2026-08-07T22:14:11.223342,56.292,29.7978124,119.6807823,365.760,3.409,1.769,53.443,492.306,496.679,-72.536,-8.143,14.600,20.600,-1.010,6.961,472.113,-7.608,2.291,-1.8352,-0.1431,-1.8404,-0.0337,-588,-8,0x00
2026-08-07T22:14:11.253828,56.323,29.7978124,119.6807823,365.760,2.598,1.617,53.445,492.306,496.679,-72.517,-8.097,14.600,20.600,-1.010,6.961,472.113,-7.608,2.291,-1.8330,-0.1423,-1.8376,-0.0590,-588,-14,0x00
2026-08-07T22:14:11.285091,56.354,29.7978278,119.6808075,365.870,2.598,1.617,53.445,491.487,495.881,-72.851,-8.113,14.650,20.680,-0.930,6.851,472.159,-7.633,2.102,-1.8710,-0.1426,-1.8755,-0.0576,-600,-13,0x00
2026-08-07T22:14:11.315789,56.385,29.7978278,119.6808075,365.870,1.862,1.469,53.441,491.487,495.881,-72.827,-8.069,14.650,20.680,-0.930,6.851,472.159,-7.633,2.102,-1.8683,-0.1418,-1.8719,-0.0810,-599,-19,0x00
2026-08-07T22:14:11.346680,56.416,29.7978278,119.6808075,365.870,1.862,1.469,53.441,491.487,495.881,-72.827,-8.069,14.650,20.680,-0.930,6.851,472.159,-7.633,2.102,-1.8683,-0.1418,-1.8719,-0.0810,-599,-19,0x00
2026-08-07T22:14:11.377417,56.446,29.7978278,119.6808075,365.870,1.092,1.299,53.429,491.487,495.881,-72.792,-8.020,14.650,20.680,-0.930,6.851,472.159,-7.633,2.102,-1.8642,-0.1409,-1.8665,-0.1053,-597,-25,0x00
2026-08-07T22:14:11.407138,56.476,29.7978278,119.6808075,365.870,1.092,1.299,53.429,491.487,495.881,-72.792,-8.020,14.650,20.680,-0.930,6.851,472.159,-7.633,2.102,-1.8642,-0.1409,-1.8665,-0.1053,-597,-25,0x00
2026-08-07T22:14:11.438017,56.507,29.7978278,119.6808075,365.870,1.092,1.299,53.429,491.487,495.881,-72.792,-8.020,14.650,20.680,-0.930,6.851,472.159,-7.633,2.102,-1.8642,-0.1409,-1.8665,-0.1053,-597,-25,0x00
2026-08-07T22:14:11.469492,56.538,29.7978278,119.6808075,365.870,1.092,1.299,53.429,491.487,495.881,-72.792,-8.020,14.650,20.680,-0.930,6.851,472.159,-7.633,2.102,-1.8642,-0.1409,-1.8665,-0.1053,-597,-25,0x00
2026-08-07T22:14:11.499527,56.568,29.7978278,119.6808075,365.870,1.092,1.299,53.429,491.487,495.881,-72.792,-8.020,14.650,20.680,-0.930,6.851,472.159,-7.633,2.102,-1.8642,-0.1409,-1.8665,-0.1053,-597,-25,0x00
2026-08-07T22:14:11.529867,56.599,29.7978278,119.6808075,365.870,1.092,1.299,53.429,491.487,495.881,-72.792,-8.020,14.650,20.680,-0.930,6.851,472.159,-7.633,2.102,-1.8642,-0.1409,-1.8665,-0.1053,-597,-25,0x00
2026-08-07T22:14:11.560879,56.630,29.7978278,119.6808075,365.870,1.092,1.299,53.429,491.487,495.881,-72.792,-8.020,14.650,20.680,-0.930,6.851,472.159,-7.633,2.102,-1.8642,-0.1409,-1.8665,-0.1053,-597,-25,0x00
2026-08-07T22:14:11.592302,56.661,29.7978278,119.6808075,365.870,1.092,1.299,53.429,491.487,495.881,-72.792,-8.020,14.650,20.680,-0.930,6.851,472.159,-7.633,2.102,-1.8642,-0.1409,-1.8665,-0.1053,-597,-25,0x00
2026-08-07T22:14:11.623141,56.692,29.7978278,119.6808075,365.870,1.092,1.299,53.429,491.487,495.881,-72.792,-8.020,14.650,20.680,-0.930,6.851,472.159,-7.633,2.102,-1.8642,-0.1409,-1.8665,-0.1053,-597,-25,0x00
2026-08-07T22:14:11.653658,56.722,29.7978405,119.6808281,365.960,1.092,1.299,53.429,490.817,495.230,-73.066,-8.034,14.720,20.750,-0.850,6.788,472.073,-7.654,1.914,-1.8962,-0.1412,-1.8986,-0.1050,-607,-25,0x00
2026-08-07T22:14:11.684897,56.754,29.7978405,119.6808281,365.960,0.764,1.230,53.418,490.817,495.230,-73.046,-8.014,14.720,20.750,-0.850,6.788,472.073,-7.654,1.914,-1.8939,-0.1408,-1.8956,-0.1155,-606,-27,0x00
2026-08-07T22:14:11.714750,56.784,29.7978405,119.6808281,365.960,0.397,1.157,53.406,490.817,495.230,-73.024,-7.993,14.720,20.750,-0.850,6.788,472.073,-7.654,1.914,-1.8912,-0.1404,-1.8922,-0.1273,-605,-30,0x00
2026-08-07T22:14:11.744687,56.814,29.7978405,119.6808281,365.960,0.397,1.157,53.406,490.817,495.230,-73.024,-7.993,14.720,20.750,-0.850,6.788,472.073,-7.654,1.914,-1.8912,-0.1404,-1.8922,-0.1273,-605,-30,0x00
2026-08-07T22:14:11.775420,56.844,29.7978515,119.6808460,366.030,0.397,1.157,53.406,490.249,494.675,-73.262,-8.005,14.800,20.820,-0.790,6.746,471.952,-7.671,1.771,-1.9198,-0.1406,-1.9208,-0.1273,-614,-30,0x00
2026-08-07T22:14:11.805724,56.875,29.7978515,119.6808460,366.030,-0.069,1.042,53.388,490.249,494.675,-73.230,-7.973,14.800,20.820,-0.790,6.746,471.952,-7.671,1.771,-1.9159,-0.1401,-1.9157,-0.1424,-613,-34,0x00
2026-08-07T22:14:11.836372,56.905,29.7978515,119.6808460,366.030,-0.439,0.945,53.373,490.249,494.675,-73.201,-7.945,14.800,20.820,-0.790,6.746,471.952,-7.671,1.771,-1.9124,-0.1396,-1.9113,-0.1542,-611,-37,0x00
2026-08-07T22:14:11.866683,56.936,29.7978515,119.6808460,366.030,-0.439,0.945,53.373,490.249,494.675,-73.201,-7.945,14.800,20.820,-0.790,6.746,471.952,-7.671,1.771,-1.9124,-0.1396,-1.9113,-0.1542,-611,-37,0x00
2026-08-07T22:14:11.897580,56.966,29.7978622,119.6808633,366.090,-0.439,0.945,53.373,489.700,494.140,-73.433,-7.957,14.880,20.880,-0.720,6.711,471.799,-7.686,1.609,-1.9407,-0.1398,-1.9396,-0.1546,-620,-37,0x00
2026-08-07T22:14:11.927789,56.997,29.7978622,119.6808633,366.090,-0.784,0.847,53.356,489.700,494.140,-73.402,-7.929,14.880,20.880,-0.720,6.711,471.799,-7.686,1.609,-1.9370,-0.1393,-1.9349,-0.1658,-619,-39,0x00
2026-08-07T22:14:11.958461,57.027,29.7978622,119.6808633,366.090,-0.784,0.847,53.356,489.700,494.140,-73.402,-7.929,14.880,20.880,-0.720,6.711,471.799,-7.686,1.609,-1.9370,-0.1393,-1.9349,-0.1658,-619,-39,0x00
2026-08-07T22:14:11.988967,57.058,29.7978622,119.6808633,366.090,-1.266,0.710,53.326,489.700,494.140,-73.355,-7.890,14.880,20.880,-0.720,6.711,471.799,-7.686,1.609,-1.9311,-0.1386,-1.9276,-0.1812,-616,-43,0x00
2026-08-07T22:14:12.019774,57.089,29.7978774,119.6808878,366.160,-1.266,0.710,53.326,488.932,493.388,-73.684,-7.906,15.010,20.960,-0.630,6.676,471.504,-7.706,1.400,-1.9723,-0.1389,-1.9687,-0.1824,-629,-43,0x00
2026-08-07T22:14:12.050943,57.120,29.7978774,119.6808878,366.160,-1.652,0.604,53.295,488.932,493.388,-73.638,-7.877,15.010,20.960,-0.630,6.676,471.504,-7.706,1.400,-1.9665,-0.1383,-1.9617,-0.1950,-627,-46,0x00
2026-08-07T22:14:12.080715,57.150,29.7978774,119.6808878,366.160,-1.652,0.604,53.295,488.932,493.388,-73.638,-7.877,15.010,20.960,-0.630,6.676,471.504,-7.706,1.400,-1.9665,-0.1383,-1.9617,-0.1950,-627,-46,0x00
2026-08-07T22:14:12.111480,57.180,29.7978774,119.6808878,366.160,-2.015,0.506,53.262,488.932,493.388,-73.592,-7.849,15.010,20.960,-0.630,6.676,471.504,-7.706,1.400,-1.9607,-0.1379,-1.9546,-0.2067,-625,-49,0x00
2026-08-07T22:14:12.141832,57.211,29.7978915,119.6809103,366.220,-2.015,0.506,53.262,488.226,492.696,-73.895,-7.865,15.140,21.030,-0.550,6.652,471.181,-7.724,1.216,-1.9997,-0.1381,-1.9936,-0.2084,-637,-50,0x00
2026-08-07T22:14:12.172589,57.241,29.7978915,119.6809103,366.220,-2.321,0.425,53.225,488.226,492.696,-73.848,-7.843,15.140,21.030,-0.550,6.652,471.181,-7.724,1.216,-1.9935,-0.1377,-1.9862,-0.2184,-635,-52,0x00
2026-08-07T22:14:12.202688,57.272,29.7978915,119.6809103,366.220,-2.321,0.425,53.225,488.226,492.696,-73.848,-7.843,15.140,21.030,-0.550,6.652,471.181,-7.724,1.216,-1.9935,-0.1377,-1.9862,-0.2184,-635,-52,0x00
2026-08-07T22:14:12.233382,57.302,29.7978915,119.6809103,366.220,-2.546,0.367,53.193,488.226,492.696,-73.808,-7.827,15.140,21.030,-0.550,6.652,471.181,-7.724,1.216,-1.9883,-0.1375,-1.9802,-0.2257,-633,-54,0x00
2026-08-07T22:14:12.263307,57.332,29.7978915,119.6809103,366.220,-2.546,0.367,53.193,488.226,492.696,-73.808,-7.827,15.140,21.030,-0.550,6.652,471.181,-7.724,1.216,-1.9883,-0.1375,-1.9802,-0.2257,-633,-54,0x00
2026-08-07T22:14:12.294408,57.363,29.7978915,119.6809103,366.220,-2.546,0.367,53.193,488.226,492.696,-73.808,-7.827,15.140,21.030,-0.550,6.652,471.181,-7.724,1.216,-1.9883,-0.1375,-1.9802,-0.2257,-633,-54,0x00
2026-08-07T22:14:12.325527,57.394,29.7978915,119.6809103,366.220,-2.546,0.367,53.193,488.226,492.696,-73.808,-7.827,15.140,21.030,-0.550,6.652,471.181,-7.724,1.216,-1.9883,-0.1375,-1.9802,-0.2257,-633,-54,0x00
2026-08-07T22:14:12.356540,57.425,29.7978915,119.6809103,366.220,-2.546,0.367,53.193,488.226,492.696,-73.808,-7.827,15.140,21.030,-0.550,6.652,471.181,-7.724,1.216,-1.9883,-0.1375,-1.9802,-0.2257,-633,-54,0x00
2026-08-07T22:14:12.386898,57.456,29.7978915,119.6809103,366.220,-2.546,0.367,53.193,488.226,492.696,-73.808,-7.827,15.140,21.030,-0.550,6.652,471.181,-7.724,1.216,-1.9883,-0.1375,-1.9802,-0.2257,-633,-54,0x00
2026-08-07T22:14:12.417690,57.487,29.7978915,119.6809103,366.220,-2.546,0.367,53.193,488.226,492.696,-73.808,-7.827,15.140,21.030,-0.550,6.652,471.181,-7.724,1.216,-1.9883,-0.1375,-1.9802,-0.2257,-633,-54,0x00
2026-08-07T22:14:12.447933,57.517,29.7978915,119.6809103,366.220,-2.546,0.367,53.193,488.226,492.696,-73.808,-7.827,15.140,21.030,-0.550,6.652,471.181,-7.724,1.216,-1.9883,-0.1375,-1.9802,-0.2257,-633,-54,0x00
2026-08-07T22:14:12.478049,57.547,29.7978915,119.6809103,366.220,-2.546,0.367,53.193,488.226,492.696,-73.808,-7.827,15.140,21.030,-0.550,6.652,471.181,-7.724,1.216,-1.9883,-0.1375,-1.9802,-0.2257,-633,-54,0x00
2026-08-07T22:14:12.508821,57.578,29.7979030,119.6809287,366.270,-2.546,0.367,53.193,487.662,492.144,-74.056,-7.840,15.240,21.080,-0.490,6.627,470.934,-7.739,1.079,-2.0210,-0.1377,-2.0128,-0.2273,-644,-54,0x00
2026-08-07T22:14:12.539968,57.609,29.7979030,119.6809287,366.270,-2.781,0.289,53.158,487.662,492.144,-74.011,-7.818,15.240,21.080,-0.490,6.627,470.934,-7.739,1.079,-2.0150,-0.1373,-2.0059,-0.2349,-641,-56,0x00
2026-08-07T22:14:12.571051,57.640,29.7979030,119.6809287,366.270,-2.781,0.289,53.158,487.662,492.144,-74.011,-7.818,15.240,21.080,-0.490,6.627,470.934,-7.739,1.079,-2.0150,-0.1373,-2.0059,-0.2349,-641,-56,0x00
2026-08-07T22:14:12.601170,57.670,29.7979030,119.6809287,366.270,-3.024,0.215,53.116,487.662,492.144,-73.960,-7.798,15.240,21.080,-0.490,6.627,470.934,-7.739,1.079,-2.0081,-0.1369,-1.9981,-0.2427,-639,-58,0x00
2026-08-07T22:14:12.631905,57.701,29.7979170,119.6809509,366.320,-3.024,0.215,53.116,486.981,491.476,-74.261,-7.813,15.370,21.130,-0.430,6.606,470.571,-7.755,0.943,-2.0486,-0.1372,-2.0385,-0.2451,-652,-58,0x00
2026-08-07T22:14:12.663128,57.732,29.7979170,119.6809509,366.320,-3.257,0.141,53.071,486.981,491.476,-74.205,-7.793,15.370,21.130,-0.430,6.606,470.571,-7.755,0.943,-2.0411,-0.1369,-2.0300,-0.2526,-649,-60,0x00
2026-08-07T22:14:12.693126,57.762,29.7979170,119.6809509,366.320,-3.257,0.141,53.071,486.981,491.476,-74.205,-7.793,15.370,21.130,-0.430,6.606,470.571,-7.755,0.943,-2.0411,-0.1369,-2.0300,-0.2526,-649,-60,0x00
2026-08-07T22:14:12.724508,57.793,29.7979170,119.6809509,366.320,-3.473,0.070,53.020,486.981,491.476,-74.145,-7.774,15.370,21.130,-0.430,6.606,470.571,-7.755,0.943,-2.0328,-0.1365,-2.0208,-0.2594,-646,-62,0x00
2026-08-07T22:14:12.754657,57.823,29.7979323,119.6809752,366.360,-3.473,0.070,53.020,486.253,490.760,-74.475,-7.790,15.520,21.180,-0.370,6.590,470.150,-7.771,0.807,-2.0783,-0.1368,-2.0662,-0.2625,-661,-62,0x00
2026-08-07T22:14:12.785475,57.854,29.7979323,119.6809752,366.360,-3.679,0.014,52.963,486.253,490.760,-74.411,-7.775,15.520,21.180,-0.370,6.590,470.150,-7.771,0.807,-2.0693,-0.1365,-2.0563,-0.2690,-658,-64,0x00
2026-08-07T22:14:12.817280,57.886,29.7979323,119.6809752,366.360,-3.679,0.014,52.963,486.253,490.760,-74.411,-7.775,15.520,21.180,-0.370,6.590,470.150,-7.771,0.807,-2.0693,-0.1365,-2.0563,-0.2690,-658,-64,0x00
2026-08-07T22:14:12.847939,57.917,29.7979323,119.6809752,366.360,-3.854,-0.038,52.912,486.253,490.760,-74.353,-7.761,15.520,21.180,-0.370,6.590,470.150,-7.771,0.807,-2.0613,-0.1363,-2.0475,-0.2745,-655,-65,0x00
