timestamp,rel_t,cx,cy,yaw_cdeg,pitch_cdeg,conf,active,valid
2026-08-06T16:33:22.777862,282.699,0,0,0,0,0,0,1
2026-08-06T16:33:22.799236,282.720,0,0,0,0,0,0,1
2026-08-06T16:33:22.829473,282.751,0,0,0,0,0,0,1
2026-08-06T16:33:22.851971,282.773,0,0,0,0,0,0,1
2026-08-06T16:33:22.873306,282.794,0,0,0,0,0,0,1
2026-08-06T16:33:22.894545,282.816,0,0,0,0,0,0,1
2026-08-06T16:33:22.917995,282.839,0,0,0,0,0,0,1
2026-08-06T16:33:22.939163,282.860,0,0,0,0,0,0,1
2026-08-06T16:33:22.969548,282.891,0,0,0,0,0,0,1
2026-08-06T16:33:22.992092,282.913,0,0,0,0,0,0,1
2026-08-06T16:33:23.013347,282.934,0,0,0,0,0,0,1
2026-08-06T16:33:23.034489,282.956,0,0,0,0,0,0,1
2026-08-06T16:33:23.057964,282.979,0,0,0,0,0,0,1
2026-08-06T16:33:23.079254,283.000,0,0,0,0,0,0,1
2026-08-06T16:33:23.109856,283.031,0,0,0,0,0,0,1
2026-08-06T16:33:23.132397,283.053,0,0,0,0,0,0,1
2026-08-06T16:33:23.153506,283.075,0,0,0,0,0,0,1
2026-08-06T16:33:23.174947,283.096,0,0,0,0,0,0,1
2026-08-06T16:33:23.198315,283.119,0,0,0,0,0,0,1
2026-08-06T16:33:23.219602,283.141,0,0,0,0,0,0,1
2026-08-06T16:33:23.249710,283.171,0,0,0,0,0,0,1
2026-08-06T16:33:23.273412,283.194,0,0,0,0,0,0,1
2026-08-06T16:33:23.294776,283.216,0,0,0,0,0,0,1
2026-08-06T16:33:23.315702,283.237,0,0,0,0,0,0,1
2026-08-06T16:33:23.339351,283.260,0,0,0,0,0,0,1
2026-08-06T16:33:23.372695,283.294,0,0,0,0,0,0,1
2026-08-06T16:33:23.393691,283.315,0,0,0,0,0,0,1
2026-08-06T16:33:23.416150,283.337,0,0,0,0,0,0,1
2026-08-06T16:33:23.437413,283.358,0,0,0,0,0,0,1
2026-08-06T16:33:23.458794,283.380,0,0,0,0,0,0,1
2026-08-06T16:33:23.482049,283.403,0,0,0,0,0,0,1
2026-08-06T16:33:23.512399,283.433,0,0,0,0,0,0,1
2026-08-06T16:33:23.533666,283.455,0,0,0,0,0,0,1
2026-08-06T16:33:23.556119,283.477,0,0,0,0,0,0,1
2026-08-06T16:33:23.577418,283.498,0,0,0,0,0,0,1
2026-08-06T16:33:23.599081,283.520,0,0,0,0,0,0,1
2026-08-06T16:33:23.622079,283.543,0,0,0,0,0,0,1
2026-08-06T16:33:23.652516,283.574,0,0,0,0,0,0,1
2026-08-06T16:33:23.673780,283.595,0,0,0,0,0,0,1
2026-08-06T16:33:23.696282,283.617,0,0,0,0,0,0,1
2026-08-06T16:33:23.717451,283.639,0,0,0,0,0,0,1
2026-08-06T16:33:23.739310,283.660,0,0,0,0,0,0,1
2026-08-06T16:33:23.762172,283.683,0,0,0,0,0,0,1
2026-08-06T16:33:23.792676,283.714,0,0,0,0,0,0,1
2026-08-06T16:33:23.813855,283.735,0,0,0,0,0,0,1
2026-08-06T16:33:23.836661,283.758,0,0,0,0,0,0,1
2026-08-06T16:33:23.857962,283.779,0,0,0,0,0,0,1
2026-08-06T16:33:23.879189,283.800,0,0,0,0,0,0,1
2026-08-06T16:33:23.902472,283.824,0,0,0,0,0,0,1
2026-08-06T16:33:23.932514,283.854,0,0,0,0,0,0,1
2026-08-06T16:33:23.953940,283.875,0,0,0,0,0,0,1
2026-08-06T16:33:23.976512,283.898,0,0,0,0,0,0,1
2026-08-06T16:33:23.997734,283.919,0,0,0,0,0,0,1
2026-08-06T16:33:24.019510,283.941,0,0,0,0,0,0,1
2026-08-06T16:33:24.042622,283.964,0,0,0,0,0,0,1
2026-08-06T16:33:24.072863,283.994,0,0,0,0,0,0,1
2026-08-06T16:33:24.093983,284.015,0,0,0,0,0,0,1
2026-08-06T16:33:24.116864,284.038,0,0,0,0,0,0,1
2026-08-06T16:33:24.137787,284.059,0,0,0,0,0,0,1
2026-08-06T16:33:24.159652,284.081,0,0,0,0,0,0,1
2026-08-06T16:33:24.182543,284.104,0,0,0,0,0,0,1
2026-08-06T16:33:24.213205,284.134,0,0,0,0,0,0,1
2026-08-06T16:33:24.234390,284.155,0,0,0,0,0,0,1
2026-08-06T16:33:24.256815,284.178,0,0,0,0,0,0,1
2026-08-06T16:33:24.278241,284.199,0,0,0,0,0,0,1
2026-08-06T16:33:24.299538,284.221,0,0,0,0,0,0,1
2026-08-06T16:33:24.322772,284.244,0,0,0,0,0,0,1
2026-08-06T16:33:24.352850,284.274,0,0,0,0,0,0,1
2026-08-06T16:33:24.374317,284.295,0,0,0,0,0,0,1
2026-08-06T16:33:24.396802,284.318,0,0,0,0,0,0,1
2026-08-06T16:33:24.417872,284.339,0,0,0,0,0,0,1
2026-08-06T16:33:24.439732,284.361,0,0,0,0,0,0,1
2026-08-06T16:33:24.462850,284.384,0,0,0,0,0,0,1
2026-08-06T16:33:24.493193,284.414,0,0,0,0,0,0,1
2026-08-06T16:33:24.514249,284.435,0,0,0,0,0,0,1
2026-08-06T16:33:24.537064,284.458,0,0,0,0,0,0,1
2026-08-06T16:33:24.558377,284.479,0,0,0,0,0,0,1
2026-08-06T16:33:24.579707,284.501,0,0,0,0,0,0,1
2026-08-06T16:33:24.602776,284.524,0,0,0,0,0,0,1
2026-08-06T16:33:24.633545,284.555,0,0,0,0,0,0,1
2026-08-06T16:33:24.654665,284.576,0,0,0,0,0,0,1
2026-08-06T16:33:24.677229,284.598,0,0,0,0,0,0,1
2026-08-06T16:33:24.698630,284.620,0,0,0,0,0,0,1
2026-08-06T16:33:24.719856,284.641,0,0,0,0,0,0,1
2026-08-06T16:33:24.743151,284.664,0,0,0,0,0,0,1
2026-08-06T16:33:24.773369,284.694,0,0,0,0,0,0,1
2026-08-06T16:33:24.794660,284.716,0,0,0,0,0,0,1
2026-08-06T16:33:24.817223,284.738,0,0,0,0,0,0,1
2026-08-06T16:33:24.838237,284.759,0,0,0,0,0,0,1
2026-08-06T16:33:24.859891,284.781,0,0,0,0,0,0,1
2026-08-06T16:33:24.883224,284.804,0,0,0,0,0,0,1
2026-08-06T16:33:24.913448,284.834,0,0,0,0,0,0,1
2026-08-06T16:33:24.934695,284.856,0,0,0,0,0,0,1
2026-08-06T16:33:24.957144,284.878,0,0,0,0,0,0,1
2026-08-06T16:33:24.978444,284.899,0,0,0,0,0,0,1
2026-08-06T16:33:24.999948,284.921,0,0,0,0,0,0,1
2026-08-06T16:33:25.023139,284.944,0,0,0,0,0,0,1
2026-08-06T16:33:25.053830,284.975,0,0,0,0,0,0,1
2026-08-06T16:33:25.074914,284.996,0,0,0,0,0,0,1
2026-08-06T16:33:25.097562,285.019,0,0,0,0,0,0,1
2026-08-06T16:33:25.118932,285.040,0,0,0,0,0,0,1
2026-08-06T16:33:25.140214,285.061,0,0,0,0,0,0,1
2026-08-06T16:33:25.163801,285.085,0,0,0,0,0,0,1
2026-08-06T16:33:25.193876,285.115,0,0,0,0,0,0,1
2026-08-06T16:33:25.214892,285.136,0,0,0,0,0,0,1
2026-08-06T16:33:25.237600,285.159,0,0,0,0,0,0,1
2026-08-06T16:33:25.258901,285.180,0,0,0,0,0,0,1
2026-08-06T16:33:25.280331,285.201,0,0,0,0,0,0,1
2026-08-06T16:33:25.303412,285.224,0,0,0,0,0,0,1
2026-08-06T16:33:25.333825,285.255,0,0,0,0,0,0,1
2026-08-06T16:33:25.355013,285.276,0,0,0,0,0,0,1
2026-08-06T16:33:25.377908,285.299,0,0,0,0,0,0,1
2026-08-06T16:33:25.399433,285.320,0,0,0,0,0,0,1
2026-08-06T16:33:25.421516,285.343,0,0,0,0,0,0,1
2026-08-06T16:33:25.443906,285.365,0,0,0,0,0,0,1
2026-08-06T16:33:25.474138,285.395,0,0,0,0,0,0,1
2026-08-06T16:33:25.495173,285.416,0,0,0,0,0,0,1
2026-08-06T16:33:25.517918,285.439,0,0,0,0,0,0,1
2026-08-06T16:33:25.539111,285.460,0,0,0,0,0,0,1
2026-08-06T16:33:25.560331,285.481,0,0,0,0,0,0,1
2026-08-06T16:33:25.583682,285.505,0,0,0,0,0,0,1
2026-08-06T16:33:25.613826,285.535,0,0,0,0,0,0,1
2026-08-06T16:33:25.635231,285.556,0,0,0,0,0,0,1
2026-08-06T16:33:25.657914,285.579,0,0,0,0,0,0,1
2026-08-06T16:33:25.678889,285.600,0,0,0,0,0,0,1
2026-08-06T16:33:25.700704,285.622,0,0,0,0,0,0,1
2026-08-06T16:33:25.723687,285.645,0,0,0,0,0,0,1
2026-08-06T16:33:25.753925,285.675,0,0,0,0,0,0,1
2026-08-06T16:33:25.775252,285.696,0,0,0,0,0,0,1
2026-08-06T16:33:25.797928,285.719,0,0,0,0,0,0,1
2026-08-06T16:33:25.819041,285.740,0,0,0,0,0,0,1
2026-08-06T16:33:25.841029,285.762,0,0,0,0,0,0,1
2026-08-06T16:33:25.863708,285.785,0,0,0,0,0,0,1
2026-08-06T16:33:25.894560,285.816,0,0,0,0,0,0,1
2026-08-06T16:33:25.915773,285.837,0,0,0,0,0,0,1
2026-08-06T16:33:25.938269,285.859,0,0,0,0,0,0,1
2026-08-06T16:33:25.959435,285.881,0,0,0,0,0,0,1
2026-08-06T16:33:25.980853,285.902,0,0,0,0,0,0,1
2026-08-06T16:33:26.004155,285.925,0,0,0,0,0,0,1
2026-08-06T16:33:26.034175,285.955,0,0,0,0,0,0,1
2026-08-06T16:33:26.055715,285.977,0,0,0,0,0,0,1
2026-08-06T16:33:26.078223,285.999,0,0,0,0,0,0,1
2026-08-06T16:33:26.099227,286.020,0,0,0,0,0,0,1
2026-08-06T16:33:26.120776,286.042,0,0,0,0,0,0,1
2026-08-06T16:33:26.144234,286.065,0,0,0,0,0,0,1
2026-08-06T16:33:26.174544,286.096,0,0,0,0,0,0,1
2026-08-06T16:33:26.195700,286.117,0,0,0,0,0,0,1
2026-08-06T16:33:26.218418,286.139,0,0,0,0,0,0,1
2026-08-06T16:33:26.239451,286.161,0,0,0,0,0,0,1
2026-08-06T16:33:26.261167,286.182,0,0,0,0,0,0,1
2026-08-06T16:33:26.284269,286.205,0,0,0,0,0,0,1
2026-08-06T16:33:26.314823,286.236,0,0,0,0,0,0,1
2026-08-06T16:33:26.335891,286.257,0,0,0,0,0,0,1
2026-08-06T16:33:26.358709,286.280,0,0,0,0,0,0,1
2026-08-06T16:33:26.379721,286.301,0,0,0,0,0,0,1
2026-08-06T16:33:26.401161,286.322,0,0,0,0,0,0,1
2026-08-06T16:33:26.424452,286.346,0,0,0,0,0,0,1
2026-08-06T16:33:26.454556,286.376,0,0,0,0,0,0,1
2026-08-06T16:33:26.475806,286.397,0,0,0,0,0,0,1
2026-08-06T16:33:26.498288,286.419,0,0,0,0,0,0,1
2026-08-06T16:33:26.519601,286.441,0,0,0,0,0,0,1
2026-08-06T16:33:26.541183,286.462,0,0,0,0,0,0,1
2026-08-06T16:33:26.564437,286.485,0,0,0,0,0,0,1
2026-08-06T16:33:26.594738,286.516,0,0,0,0,0,0,1
2026-08-06T16:33:26.615826,286.537,0,0,0,0,0,0,1
2026-08-06T16:33:26.638788,286.560,0,0,0,0,0,0,1
2026-08-06T16:33:26.659857,286.581,0,0,0,0,0,0,1
2026-08-06T16:33:26.682214,286.603,0,0,0,0,0,0,1
2026-08-06T16:33:26.704614,286.626,0,0,0,0,0,0,1
2026-08-06T16:33:26.735124,286.656,0,0,0,0,0,0,1
2026-08-06T16:33:26.756686,286.678,0,0,0,0,0,0,1
2026-08-06T16:33:26.778744,286.700,0,0,0,0,0,0,1
2026-08-06T16:33:26.799942,286.721,0,0,0,0,0,0,1
2026-08-06T16:33:26.821594,286.743,0,0,0,0,0,0,1
2026-08-06T16:33:26.844685,286.766,0,0,0,0,0,0,1
2026-08-06T16:33:26.874958,286.796,0,0,0,0,0,0,1
2026-08-06T16:33:26.896171,286.817,0,0,0,0,0,0,1
2026-08-06T16:33:26.918778,286.840,0,0,0,0,0,0,1
2026-08-06T16:33:26.939860,286.861,0,0,0,0,0,0,1
2026-08-06T16:33:26.961453,286.882,0,0,0,0,0,0,1
2026-08-06T16:33:26.984824,286.906,0,0,0,0,0,0,1
2026-08-06T16:33:27.015030,286.936,0,0,0,0,0,0,1
2026-08-06T16:33:27.036109,286.957,0,0,0,0,0,0,1
2026-08-06T16:33:27.059128,286.980,0,0,0,0,0,0,1
2026-08-06T16:33:27.079955,287.001,0,0,0,0,0,0,1
2026-08-06T16:33:27.101871,287.023,0,0,0,0,0,0,1
2026-08-06T16:33:27.125036,287.046,0,0,0,0,0,0,1
2026-08-06T16:33:27.155305,287.076,0,0,0,0,0,0,1
2026-08-06T16:33:27.176538,287.098,0,0,0,0,0,0,1
2026-08-06T16:33:27.199148,287.120,0,0,0,0,0,0,1
2026-08-06T16:33:27.220274,287.141,0,0,0,0,0,0,1
2026-08-06T16:33:27.242054,287.163,0,0,0,0,0,0,1
2026-08-06T16:33:27.265143,287.186,0,0,0,0,0,0,1
2026-08-06T16:33:27.295515,287.217,0,0,0,0,0,0,1
2026-08-06T16:33:27.316499,287.238,0,0,0,0,0,0,1
2026-08-06T16:33:27.339081,287.260,0,0,0,0,0,0,1
2026-08-06T16:33:27.360302,287.281,0,0,0,0,0,0,1
2026-08-06T16:33:27.381905,287.303,0,0,0,0,0,0,1
2026-08-06T16:33:27.405132,287.326,0,0,0,0,0,0,1
2026-08-06T16:33:27.435329,287.356,0,0,0,0,0,0,1
2026-08-06T16:33:27.456771,287.378,0,0,0,0,0,0,1
2026-08-06T16:33:27.479572,287.401,0,0,0,0,0,0,1
2026-08-06T16:33:27.501765,287.423,0,0,0,0,0,0,1
2026-08-06T16:33:27.524016,287.445,0,0,0,0,0,0,1
2026-08-06T16:33:27.559357,287.480,0,0,0,0,0,0,1
2026-08-06T16:33:27.580595,287.502,0,0,0,0,0,0,1
2026-08-06T16:33:27.601774,287.523,0,0,0,0,0,0,1
2026-08-06T16:33:27.625175,287.546,0,0,0,0,0,0,1
2026-08-06T16:33:27.646516,287.568,0,0,0,0,0,0,1
2026-08-06T16:33:27.682276,287.603,0,0,0,0,0,0,1
2026-08-06T16:33:27.703736,287.625,0,0,0,0,0,0,1
2026-08-06T16:33:27.724788,287.646,0,0,0,0,0,0,1
2026-08-06T16:33:27.746407,287.667,0,0,0,0,0,0,1
2026-08-06T16:33:27.769895,287.691,0,0,0,0,0,0,1
2026-08-06T16:33:27.803377,287.724,0,0,0,0,0,0,1
2026-08-06T16:33:27.825636,287.747,0,0,0,0,0,0,1
2026-08-06T16:33:27.846974,287.768,0,0,0,0,0,0,1
2026-08-06T16:33:27.868292,287.789,0,0,0,0,0,0,1
2026-08-06T16:33:27.891951,287.813,0,0,0,0,0,0,1
2026-08-06T16:33:27.912967,287.834,0,0,0,0,0,0,1
2026-08-06T16:33:27.943554,287.865,0,0,0,0,0,0,1
2026-08-06T16:33:27.965891,287.887,0,0,0,0,0,0,1
2026-08-06T16:33:27.987172,287.908,0,0,0,0,0,0,1
2026-08-06T16:33:28.008619,287.930,0,0,0,0,0,0,1
2026-08-06T16:33:28.031901,287.953,0,0,0,0,0,0,1
2026-08-06T16:33:28.053535,287.975,0,0,0,0,0,0,1
2026-08-06T16:33:28.083577,288.005,0,0,0,0,0,0,1
2026-08-06T16:33:28.106224,288.027,0,0,0,0,0,0,1
2026-08-06T16:33:28.127309,288.048,0,0,0,0,0,0,1
2026-08-06T16:33:28.148549,288.070,0,0,0,0,0,0,1
2026-08-06T16:33:28.172098,288.093,0,0,0,0,0,0,1
2026-08-06T16:33:28.193254,288.114,0,0,0,0,0,0,1
2026-08-06T16:33:28.223735,288.145,0,0,0,0,0,0,1
2026-08-06T16:33:28.246185,288.167,0,0,0,0,0,0,1
2026-08-06T16:33:28.267575,288.189,0,0,0,0,0,0,1
2026-08-06T16:33:28.288750,288.210,0,0,0,0,0,0,1
2026-08-06T16:33:28.312598,288.234,0,0,0,0,0,0,1
2026-08-06T16:33:28.333696,288.255,0,0,0,0,0,0,1
2026-08-06T16:33:28.363756,288.285,0,0,0,0,0,0,1
2026-08-06T16:33:28.386221,288.307,0,0,0,0,0,0,1
2026-08-06T16:33:28.407705,288.329,0,0,0,0,0,0,1
2026-08-06T16:33:28.428916,288.350,0,0,0,0,0,0,1
2026-08-06T16:33:28.452264,288.373,0,0,0,0,0,0,1
2026-08-06T16:33:28.473677,288.395,0,0,0,0,0,0,1
2026-08-06T16:33:28.503769,288.425,0,0,0,0,0,0,1
2026-08-06T16:33:28.526390,288.447,0,0,0,0,0,0,1
2026-08-06T16:33:28.547620,288.469,0,0,0,0,0,0,1
2026-08-06T16:33:28.568806,288.490,0,0,0,0,0,0,1
2026-08-06T16:33:28.592316,288.513,0,0,0,0,0,0,1
2026-08-06T16:33:28.613444,288.534,0,0,0,0,0,0,1
2026-08-06T16:33:28.643767,288.565,0,0,0,0,0,0,1
2026-08-06T16:33:28.666260,288.587,0,0,0,0,0,0,1
2026-08-06T16:33:28.687668,288.609,0,0,0,0,0,0,1
2026-08-06T16:33:28.708902,288.630,0,0,0,0,0,0,1
2026-08-06T16:33:28.732733,288.654,0,0,0,0,0,0,1
2026-08-06T16:33:28.753924,288.675,0,0,0,0,0,0,1
2026-08-06T16:33:28.784117,288.705,0,0,0,0,0,0,1
2026-08-06T16:33:28.806710,288.728,0,0,0,0,0,0,1
2026-08-06T16:33:28.827973,288.749,0,0,0,0,0,0,1
2026-08-06T16:33:28.849076,288.770,0,0,0,0,0,0,1
2026-08-06T16:33:28.872744,288.794,0,0,0,0,0,0,1
2026-08-06T16:33:28.894047,288.815,0,0,0,0,0,0,1
2026-08-06T16:33:28.923926,288.845,0,0,0,0,0,0,1
2026-08-06T16:33:28.946740,288.868,0,0,0,0,0,0,1
2026-08-06T16:33:28.967762,288.889,0,0,0,0,0,0,1
2026-08-06T16:33:28.989093,288.910,0,0,0,0,0,0,1
2026-08-06T16:33:29.012753,288.934,0,0,0,0,0,0,1
2026-08-06T16:33:29.033865,288.955,0,0,0,0,0,0,1
2026-08-06T16:33:29.064017,288.985,0,0,0,0,0,0,1
2026-08-06T16:33:29.086596,289.008,0,0,0,0,0,0,1
2026-08-06T16:33:29.107964,289.029,0,0,0,0,0,0,1
2026-08-06T16:33:29.129212,289.050,0,0,0,0,0,0,1
2026-08-06T16:33:29.152795,289.074,0,0,0,0,0,0,1
2026-08-06T16:33:29.173827,289.095,0,0,0,0,0,0,1
2026-08-06T16:33:29.204435,289.126,0,0,0,0,0,0,1
2026-08-06T16:33:29.227076,289.148,0,0,0,0,0,0,1
2026-08-06T16:33:29.248319,289.169,0,0,0,0,0,0,1
2026-08-06T16:33:29.269736,289.191,0,0,0,0,0,0,1
2026-08-06T16:33:29.293078,289.214,0,0,0,0,0,0,1
2026-08-06T16:33:29.314378,289.235,0,0,0,0,0,0,1
2026-08-06T16:33:29.344242,289.265,0,0,0,0,0,0,1
2026-08-06T16:33:29.367006,289.288,0,0,0,0,0,0,1
2026-08-06T16:33:29.388251,289.309,0,0,0,0,0,0,1
2026-08-06T16:33:29.409673,289.331,0,0,0,0,0,0,1
2026-08-06T16:33:29.433087,289.354,0,0,0,0,0,0,1
2026-08-06T16:33:29.454198,289.375,0,0,0,0,0,0,1
2026-08-06T16:33:29.484582,289.406,0,0,0,0,0,0,1
2026-08-06T16:33:29.506979,289.428,0,0,0,0,0,0,1
2026-08-06T16:33:29.528464,289.449,0,0,0,0,0,0,1
2026-08-06T16:33:29.549708,289.471,0,0,0,0,0,0,1
2026-08-06T16:33:29.573157,289.494,0,0,0,0,0,0,1
2026-08-06T16:33:29.594441,289.515,0,0,0,0,0,0,1
2026-08-06T16:33:29.624701,289.546,0,0,0,0,0,0,1
2026-08-06T16:33:29.648776,289.570,0,0,0,0,0,0,1
2026-08-06T16:33:29.669870,289.591,0,0,0,0,0,0,1
2026-08-06T16:33:29.690897,289.612,0,0,0,0,0,0,1
2026-08-06T16:33:29.714445,289.636,0,0,0,0,0,0,1
2026-08-06T16:33:29.747186,289.668,0,0,0,0,0,0,1
2026-08-06T16:33:29.768365,289.689,0,0,0,0,0,0,1
2026-08-06T16:33:29.791161,289.712,0,0,0,0,0,0,1
2026-08-06T16:33:29.812263,289.733,0,0,0,0,0,0,1
2026-08-06T16:33:29.833750,289.755,0,0,0,0,0,0,1
2026-08-06T16:33:29.856882,289.778,0,0,0,0,0,0,1
2026-08-06T16:33:29.887461,289.809,0,0,0,0,0,0,1
2026-08-06T16:33:29.908501,289.830,0,0,0,0,0,0,1
2026-08-06T16:33:29.931356,289.852,0,0,0,0,0,0,1
2026-08-06T16:33:29.952496,289.874,0,0,0,0,0,0,1
2026-08-06T16:33:29.973713,289.895,0,0,0,0,0,0,1
2026-08-06T16:33:29.997189,289.918,0,0,0,0,0,0,1
2026-08-06T16:33:30.027443,289.949,0,0,0,0,0,0,1
2026-08-06T16:33:30.048731,289.970,0,0,0,0,0,0,1
2026-08-06T16:33:30.071264,289.992,0,0,0,0,0,0,1
2026-08-06T16:33:30.092460,290.013,0,0,0,0,0,0,1
2026-08-06T16:33:30.114155,290.035,0,0,0,0,0,0,1
2026-08-06T16:33:30.137199,290.058,0,0,0,0,0,0,1
2026-08-06T16:33:30.167472,290.089,0,0,0,0,0,0,1
2026-08-06T16:33:30.188781,290.110,0,0,0,0,0,0,1
2026-08-06T16:33:30.211476,290.133,0,0,0,0,0,0,1
2026-08-06T16:33:30.232730,290.154,0,0,0,0,0,0,1
2026-08-06T16:33:30.254939,290.176,0,0,0,0,0,0,1
2026-08-06T16:33:30.277352,290.198,0,0,0,0,0,0,1
2026-08-06T16:33:30.307737,290.229,0,0,0,0,0,0,1
2026-08-06T16:33:30.329135,290.250,0,0,0,0,0,0,1
2026-08-06T16:33:30.351560,290.273,0,0,0,0,0,0,1
2026-08-06T16:33:30.372822,290.294,0,0,0,0,0,0,1
2026-08-06T16:33:30.394271,290.315,0,0,0,0,0,0,1
2026-08-06T16:33:30.417592,290.339,0,0,0,0,0,0,1
2026-08-06T16:33:30.447639,290.369,0,0,0,0,0,0,1
2026-08-06T16:33:30.469065,290.390,0,0,0,0,0,0,1
2026-08-06T16:33:30.491623,290.413,0,0,0,0,0,0,1
2026-08-06T16:33:30.512769,290.434,0,0,0,0,0,0,1
2026-08-06T16:33:30.534520,290.455,0,0,0,0,0,0,1
2026-08-06T16:33:30.557421,290.478,0,0,0,0,0,0,1
2026-08-06T16:33:30.587734,290.509,0,0,0,0,0,0,1
2026-08-06T16:33:30.609081,290.530,0,0,0,0,0,0,1
2026-08-06T16:33:30.631796,290.553,0,0,0,0,0,0,1
2026-08-06T16:33:30.653118,290.574,0,0,0,0,0,0,1
2026-08-06T16:33:30.675140,290.596,0,0,0,0,0,0,1
2026-08-06T16:33:30.697533,290.619,0,0,0,0,0,0,1
2026-08-06T16:33:30.728187,290.649,0,0,0,0,0,0,1
2026-08-06T16:33:30.749326,290.670,0,0,0,0,0,0,1
2026-08-06T16:33:30.771992,290.693,0,0,0,0,0,0,1
2026-08-06T16:33:30.793204,290.714,0,0,0,0,0,0,1
2026-08-06T16:33:30.815135,290.736,0,0,0,0,0,0,1
2026-08-06T16:33:30.837926,290.759,0,0,0,0,0,0,1
2026-08-06T16:33:30.867990,290.789,0,0,0,0,0,0,1
2026-08-06T16:33:30.889214,290.810,0,0,0,0,0,0,1
2026-08-06T16:33:30.911821,290.833,0,0,0,0,0,0,1
2026-08-06T16:33:30.932940,290.854,0,0,0,0,0,0,1
2026-08-06T16:33:30.955289,290.876,0,0,0,0,0,0,1
2026-08-06T16:33:30.977747,290.899,0,0,0,0,0,0,1
2026-08-06T16:33:31.008029,290.929,0,0,0,0,0,0,1
2026-08-06T16:33:31.029266,290.950,0,0,0,0,0,0,1
2026-08-06T16:33:31.052001,290.973,0,0,0,0,0,0,1
2026-08-06T16:33:31.073066,290.994,0,0,0,0,0,0,1
2026-08-06T16:33:31.094818,291.016,0,0,0,0,0,0,1
2026-08-06T16:33:31.117882,291.039,0,0,0,0,0,0,1
2026-08-06T16:33:31.148530,291.070,0,0,0,0,0,0,1
2026-08-06T16:33:31.169645,291.091,0,0,0,0,0,0,1
2026-08-06T16:33:31.192378,291.113,0,0,0,0,0,0,1
2026-08-06T16:33:31.213662,291.135,0,0,0,0,0,0,1
2026-08-06T16:33:31.235101,291.156,0,0,0,0,0,0,1
2026-08-06T16:33:31.258252,291.179,0,0,0,0,0,0,1
2026-08-06T16:33:31.288426,291.209,0,0,0,0,0,0,1
2026-08-06T16:33:31.309591,291.231,0,0,0,0,0,0,1
2026-08-06T16:33:31.332164,291.253,0,0,0,0,0,0,1
2026-08-06T16:33:31.353382,291.274,0,0,0,0,0,0,1
2026-08-06T16:33:31.374924,291.296,0,0,0,0,0,0,1
2026-08-06T16:33:31.398094,291.319,0,0,0,0,0,0,1
2026-08-06T16:33:31.428498,291.350,0,0,0,0,0,0,1
2026-08-06T16:33:31.449567,291.371,0,0,0,0,0,0,1
2026-08-06T16:33:31.472388,291.393,0,0,0,0,0,0,1
2026-08-06T16:33:31.493507,291.415,0,0,0,0,0,0,1
2026-08-06T16:33:31.514932,291.436,0,0,0,0,0,0,1
2026-08-06T16:33:31.538202,291.459,0,0,0,0,0,0,1
2026-08-06T16:33:31.568801,291.490,0,0,0,0,0,0,1
2026-08-06T16:33:31.590020,291.511,0,0,0,0,0,0,1
2026-08-06T16:33:31.612704,291.534,0,0,0,0,0,0,1
2026-08-06T16:33:31.634178,291.555,0,0,0,0,0,0,1
2026-08-06T16:33:31.655805,291.577,0,0,0,0,0,0,1
2026-08-06T16:33:31.678537,291.600,0,0,0,0,0,0,1
2026-08-06T16:33:31.708677,291.630,0,0,0,0,0,0,1
2026-08-06T16:33:31.729809,291.651,0,0,0,0,0,0,1
2026-08-06T16:33:31.753914,291.675,0,0,0,0,0,0,1
2026-08-06T16:33:31.775009,291.696,0,0,0,0,0,0,1
2026-08-06T16:33:31.797171,291.718,0,0,0,0,0,0,1
2026-08-06T16:33:31.832813,291.754,0,0,0,0,0,0,1
2026-08-06T16:33:31.853845,291.775,0,0,0,0,0,0,1
2026-08-06T16:33:31.875198,291.796,0,0,0,0,0,0,1
2026-08-06T16:33:31.897677,291.819,0,0,0,0,0,0,1
2026-08-06T16:33:31.919896,291.841,0,0,0,0,0,0,1
2026-08-06T16:33:31.955453,291.877,0,0,0,0,0,0,1
2026-08-06T16:33:31.976911,291.898,0,0,0,0,0,0,1
2026-08-06T16:33:31.998065,291.919,0,0,0,0,0,0,1
2026-08-06T16:33:32.019223,291.940,0,0,0,0,0,0,1
2026-08-06T16:33:32.043104,291.964,0,0,0,0,0,0,1
2026-08-06T16:33:32.076623,291.998,0,0,0,0,0,0,1
2026-08-06T16:33:32.099039,292.020,0,0,0,0,0,0,1
2026-08-06T16:33:32.120307,292.041,0,0,0,0,0,0,1
2026-08-06T16:33:32.141671,292.063,0,0,0,0,0,0,1
2026-08-06T16:33:32.165214,292.086,0,0,0,0,0,0,1
2026-08-06T16:33:32.186349,292.107,0,0,0,0,0,0,1
2026-08-06T16:33:32.216558,292.138,0,0,0,0,0,0,1
2026-08-06T16:33:32.239139,292.160,0,0,0,0,0,0,1
2026-08-06T16:33:32.260395,292.181,0,0,0,0,0,0,1
2026-08-06T16:33:32.281683,292.203,0,0,0,0,0,0,1
2026-08-06T16:33:32.305155,292.226,0,0,0,0,0,0,1
2026-08-06T16:33:32.326415,292.247,0,0,0,0,0,0,1
2026-08-06T16:33:32.356877,292.278,0,0,0,0,0,0,1
2026-08-06T16:33:32.379277,292.300,0,0,0,0,0,0,1
